player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Vit Krejci,krejcvi01,2023,RS,ATL,347,165,-2.058724686009296,-1.941859742573995,-4.000584428583291,-2.182544188190162,1.006643391189368,-1.175900797000794,-2.217154777819158,-1.417768738176098,-3.634923515995256,-.0737682446528545,-.0737682446528545,0,-1.598212661451517,-3.155927175239979,-4.754139836691496,-.9853796801141224
Jonathan Kuminga,kuminjo01,2023,PO,GSW,124,61,-1.679608886403695,-2.327405879403237,-4.007014765806932,-7.872957595217963,-10.34515015089492,-18.21810774611289,-3.049293610851727,-4.202236517870962,-7.25153012872269,-.1435244512709768,0,-.1435244512709768,-3.668684737651518,-6.115752983462588,-9.784437721114106,-.6587243436287711
Jonathan Kuminga,kuminjo01,2023,RS,GSW,2997,1394,-2.570718590209701,.5059848785780604,-2.06473371163164,-1.921015692859477,-1.08051234875548,-3.001528041614957,-2.601685821581504,.1906317224125049,-2.411054099169,.2414591648054622,.2414591648054622,0,-2.148599591367388,-.1004899337881436,-2.249089525155532,.1651639127704604
Kyle Kuzma,kuzmaky01,2023,RS,WAS,4683,2239,-.9849113332500868,-.002889706717763,-.9878010399678498,-.83328398351912,2.404783910932854,1.571499927413734,-1.018530234430128,.5082883471788089,-.510241887251319,2.566507479400813,2.566507479400813,0,-.5018845452005629,.0503726428389543,-.4515119023616086,.3135099974401702
Anthony Lamb,lamban01,2023,PO,GSW,65,31,-7.761559130361758,10.85476090835171,3.093201777989953,-17.74245076788436,10.01356276027379,-7.728888007610575,-10.30929524284928,11.29478700702277,.9854917641734922,.0607289573172569,0,.0607289573172569,-9.497098977793419,7.28916547866662,-2.207933499126799,-.3315020690424448
Anthony Lamb,lamban01,2023,RS,GSW,2553,1195,-.8518835139734399,2.123756366928243,1.271872852954803,-.8879882635660767,.3200714972647908,-.5679167663012858,-.9013461975975081,1.863732265072736,.9623860674752278,2.259033376870481,2.259033376870481,0,-.5650067290699964,.8772993368566125,.3122926077866162,-.1947671250238368
Jock Landale,landajo01,2023,PO,PHO,227,113,1.325495678845361,2.321401450905316,3.646897129750677,2.296629771675764,8.928307515127857,11.22493728680362,1.606998760795786,3.931266810118995,5.538265570914781,.4876057570546676,0,.4876057570546676,.0217665812833741,4.907370467080398,4.929137048363772,-1.042915670739687
Jock Landale,landajo01,2023,RS,PHO,2081,979,-1.215847607929089,2.612787737081975,1.396940129152887,.6206877002178429,4.32117259178285,4.941860292000693,-.9156634738830522,3.082096407167025,2.166432933283973,2.460231907235077,2.460231907235077,0,-.6033184015698581,1.959597547679094,1.356279146109236,.1867460783996941
Romeo Langford,langfro01,2023,RS,SAS,1822,844,-2.01709907929183,.5764303870026067,-1.440668692289223,-2.004588131409652,.4756982570003783,-1.528889874409274,-2.09089484285671,.6441726540144244,-1.446722188842286,.5621203646649501,.5621203646649501,0,-2.435691864617654,-.3810426321904021,-2.816734496808056,.1650095884519567
Jake LaRavia,laravja01,2023,RS,MEM,883,414,-2.619087524083819,-.9710513204517348,-3.590138844535553,-3.928040840548376,-1.283702542007574,-5.211743382555951,-3.053403238156775,-1.149604947358264,-4.203008185515039,-.3079430801092737,-.3079430801092737,0,-3.143415759573466,-1.136052463039858,-4.279468222613324,.3402594660114857
Zach LaVine,lavinza01,2023,RS,CHI,5749,2768,2.632113320746982,-1.056283487639247,1.575829833107736,.2154895497479953,-.9195400781125818,-.7040505283645865,2.284731968461393,-1.11942957625303,1.165302392208363,5.535963562758786,5.535963562758786,0,1.941426337826473,-.6265787228977392,1.314847614928734,.1212445240413345
A.J. Lawson,lawsoaj01,2023,RS,DAL,233,106,-1.206630595479384,-2.993909443121202,-4.200540038600586,-8.775196803948948,-5.336203187830511,-14.11139999177946,-2.856993001499229,-3.61140449317784,-6.468397494677069,-.2013559956685939,-.2013559956685939,0,-2.75243669875004,-3.799134386108882,-6.551571084858923,.130799011840473
A.J. Lawson,lawsoaj01,2023,RS,MIN,6,2,.8432651660659602,-13.00420136830772,-12.16093620224176,-40.48889275524942,-10.68592120485934,-51.17481396010876,-7.790479768074444,-13.3972182910462,-21.18769805912065,-.0195592602199678,-.0195592602199678,0,-6.394570763208439,-13.0282297337033,-19.42280049691174,3.999158238407809
Damion Lee,leeda03,2023,PO,PHO,180,89,-3.578607965943074,-1.349695275843429,-4.928303241786503,-.8191718613357835,-.8731237209642052,-1.692295582299989,-3.210464022173693,-1.307561470662833,-4.518025492836525,-.0818726324628369,0,-.0818726324628369,-4.585307070288525,-1.599538635957397,-6.184845706245921,-1.102683323989052
Damion Lee,leeda03,2023,RS,PHO,3173,1506,-.760940196338707,.1017192281920958,-.6592209681466112,-2.259213719210567,3.563121537448938,1.303907818238372,-1.131419338421539,.8114825324851812,-.3199368059363578,1.867486091376551,1.867486091376551,0,-1.528237721496921,.477603658285808,-1.050634063211113,.0172885675771827
